majority_macro_f1,weighted_macro_f1,densenet169_macro_f1,majority_minus_densenet169,weighted_minus_densenet169,weighted_minus_majority
0.6834840587707174,0.6834840587707174,0.6575142042328335,0.02596985453788392,0.02596985453788392,0.0
0.67335717069922,0.67335717069922,0.6390934012517906,0.03426376944742937,0.03426376944742937,0.0
0.6727842254895697,0.6727842254895697,0.635907575836248,0.036876649653321714,0.036876649653321714,0.0
0.6464077693002559,0.6464077693002559,0.6305858299739607,0.015821939326295165,0.015821939326295165,0.0
0.6750540178127974,0.6750540178127974,0.6364435597611332,0.03861045805166419,0.03861045805166419,0.0
0.6634934550339759,0.6634934550339759,0.637537101199869,0.025956353834106993,0.025956353834106993,0.0
0.6510070080606094,0.6510070080606094,0.6373245788566122,0.013682429203997204,0.013682429203997204,0.0
0.6601187260991233,0.6601187260991233,0.6194657910302805,0.04065293506884271,0.04065293506884271,0.0
0.6592471193863096,0.6592471193863096,0.6197858633089212,0.039461256077388485,0.039461256077388485,0.0
0.6556139074308658,0.6556139074308658,0.6322443083411076,0.02336959908975822,0.02336959908975822,0.0
0.6068518231060066,0.6068518231060066,0.5567638023371041,0.05008802076890251,0.05008802076890251,0.0
0.6466488044858174,0.6466488044858174,0.5974650627426121,0.04918374174320528,0.04918374174320528,0.0
0.6768665893452674,0.6768665893452674,0.6360958786203994,0.04077071072486804,0.04077071072486804,0.0
0.6660866195312534,0.6660866195312534,0.6355559802890067,0.030530639242246638,0.030530639242246638,0.0
0.643366877785597,0.643366877785597,0.6259186487991848,0.017448228986412184,0.017448228986412184,0.0
0.6436747604904614,0.6436747604904614,0.6173976673685468,0.026277093121914508,0.026277093121914508,0.0
0.6532317975072457,0.6532317975072457,0.6402215399747493,0.013010257532496405,0.013010257532496405,0.0
0.6800631666356778,0.6800631666356778,0.6375906237467006,0.04247254288897717,0.04247254288897717,0.0
0.6885534747636471,0.6885534747636471,0.6621129340958973,0.026440540667749812,0.026440540667749812,0.0
0.656601557153709,0.656601557153709,0.6412538158791224,0.015347741274586602,0.015347741274586602,0.0
0.6986134164546858,0.6986134164546858,0.6500161099498041,0.0485973065048817,0.0485973065048817,0.0
0.6328881452122931,0.6328881452122931,0.5885932494766868,0.0442948957356063,0.0442948957356063,0.0
0.6613126380218921,0.6613126380218921,0.6362192777467767,0.02509336027511544,0.02509336027511544,0.0
0.6881491600261845,0.6881491600261845,0.6707673839350713,0.017381776091113244,0.017381776091113244,0.0
0.6741799475889049,0.6741799475889049,0.6403773005971122,0.033802646991792695,0.033802646991792695,0.0
0.629145469926871,0.629145469926871,0.6260817063654903,0.003063763561380717,0.003063763561380717,0.0
0.6728611445249391,0.6728611445249391,0.6342664186106243,0.03859472591431479,0.03859472591431479,0.0
0.6754047267418652,0.6754047267418652,0.6402438193133109,0.03516090742855438,0.03516090742855438,0.0
0.6634922053969627,0.6634922053969627,0.616765245299101,0.0467269600978617,0.0467269600978617,0.0
0.6484662095312893,0.6484662095312893,0.6488846699949944,-0.0004184604637050837,-0.0004184604637050837,0.0
0.6845587425195191,0.6845587425195191,0.641664131675092,0.04289461084442714,0.04289461084442714,0.0
0.6843657909358473,0.6843657909358473,0.6518212551406719,0.032544535795175356,0.032544535795175356,0.0
0.6224069801242686,0.6224069801242686,0.6038331529824328,0.018573827141835864,0.018573827141835864,0.0
0.6682737199589375,0.6682737199589375,0.6331743063561183,0.03509941360281921,0.03509941360281921,0.0
0.6999738405882319,0.6999738405882319,0.6556773795581256,0.044296461030106316,0.044296461030106316,0.0
0.6667656949413308,0.6667656949413308,0.626650711921015,0.0401149830203158,0.0401149830203158,0.0
0.6560896384138467,0.6560896384138467,0.6087999300104637,0.04728970840338298,0.04728970840338298,0.0
0.6638682812557681,0.6638682812557681,0.6242613726922449,0.039606908563523224,0.039606908563523224,0.0
0.6447859512254879,0.6447859512254879,0.6292621254227222,0.015523825802765678,0.015523825802765678,0.0
0.6870023264667332,0.6870023264667332,0.6632617020829034,0.023740624383829845,0.023740624383829845,0.0
0.6435431998106043,0.6435431998106043,0.6244158431080583,0.01912735670254595,0.01912735670254595,0.0
0.6845683571304354,0.6845683571304354,0.6515777972027972,0.03299055992763822,0.03299055992763822,0.0
0.6325207046118438,0.6325207046118438,0.632250267403992,0.0002704372078518036,0.0002704372078518036,0.0
0.672382524699935,0.672382524699935,0.6383201564736407,0.03406236822629427,0.03406236822629427,0.0
0.6570735124621409,0.6570735124621409,0.6333890200317557,0.023684492430385173,0.023684492430385173,0.0
0.6711657342711355,0.6711657342711355,0.6360345252688785,0.03513120900225697,0.03513120900225697,0.0
0.6292377368604275,0.6292377368604275,0.5985969194870514,0.030640817373376095,0.030640817373376095,0.0
0.6617233006638272,0.6617233006638272,0.6761179058200413,-0.014394605156214046,-0.014394605156214046,0.0
0.6895299079151603,0.6895299079151603,0.6502698026709803,0.03926010524418,0.03926010524418,0.0
0.6829659280922323,0.6829659280922323,0.6476606790325525,0.0353052490596798,0.0353052490596798,0.0
0.6789685110685125,0.6789685110685125,0.6410134455161128,0.03795506555239969,0.03795506555239969,0.0
0.6616187239167827,0.6616187239167827,0.6299192782050143,0.031699445711768415,0.031699445711768415,0.0
0.621951202338287,0.621951202338287,0.6046237906411152,0.01732741169717189,0.01732741169717189,0.0
0.6633703000430943,0.6633703000430943,0.65808813388272,0.0052821661603742465,0.0052821661603742465,0.0
0.6776562040641317,0.6776562040641317,0.6278425975997302,0.04981360646440158,0.04981360646440158,0.0
0.6772101255332141,0.6772101255332141,0.6539746321067196,0.023235493426494558,0.023235493426494558,0.0
0.6312569917782367,0.6312569917782367,0.596775057206791,0.03448193457144566,0.03448193457144566,0.0
0.6917058980023028,0.6917058980023028,0.6522003808866584,0.03950551711564432,0.03950551711564432,0.0
0.6515859403129003,0.6515859403129003,0.6182457750365942,0.03334016527630612,0.03334016527630612,0.0
0.6875684447822514,0.6875684447822514,0.6632158407435466,0.024352604038704873,0.024352604038704873,0.0
0.6817152794393172,0.6817152794393172,0.6613152272444633,0.020400052194853857,0.020400052194853857,0.0
0.6383330284240434,0.6383330284240434,0.6083001956579481,0.030032832766095252,0.030032832766095252,0.0
