epoch,train_total_loss,train_task1_loss,train_task2_loss,train_task3_loss,val_task1_macro_f1,val_task2_macro_f1,val_task3_macro_f1,shared_validation_score,best_shared_validation_score,learning_rate,patience_counter
1,0.6633039388205562,0.6257323736611634,0.26351183348875024,1.2684984327817606,0.644839534073941,0.3388946674987865,0.14280711992996792,0.3755137738342318,0.3755137738342318,0.0003,0
2,0.6651166142553734,0.6292570240132527,0.2621003709817652,1.294057446923922,0.39531816683151993,0.18778280542986425,0.15098039215686274,0.24469378813941567,0.3755137738342318,0.0002991810233575568,1
3,0.6987358751853011,0.6468517607379478,0.2618511941637564,1.3228771596243887,0.39531816683151993,0.2320328542094456,0.15098039215686274,0.2594438043992761,0.3755137738342318,0.0002967330663097039,2
4,0.6913049149955957,0.6434730791900793,0.2623909134232481,1.3258995347051106,0.5173419595372554,0.2882922151216573,0.15098039215686274,0.3188715222719251,0.3755137738342318,0.0002926829491861254,3
5,0.6439499567345984,0.6185449333572132,0.2660203455843545,1.1827271908320962,0.6155405749821592,0.2500209435863558,0.15098039215686274,0.3388473035751259,0.3755137738342318,0.00028707504591756876,4
6,0.6752256196930387,0.6423251853385169,0.2592210750860421,1.3005514818710913,0.39531816683151993,0.2320328542094456,0.15098039215686274,0.2594438043992761,0.3755137738342318,0.00027997079786577355,5
7,0.6814896389329013,0.6461116190346232,0.2594474402412237,1.3201652642853734,0.39531816683151993,0.18778280542986425,0.15098039215686274,0.24469378813941567,0.3755137738342318,0.0002714480406590546,6
8,0.6830311946075514,0.6464874814587535,0.2599359413279468,1.275023450604593,0.39531816683151993,0.18778280542986425,0.15098039215686274,0.24469378813941567,0.3755137738342318,0.0002616001514088704,7
